beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/15237/34306/,0.2,4.32,10.0,Rotating,De Struise Brouwers,0.0,https://cdn.beeradvocate.com/im/beers/34306.jpg,Belgium,Pannepot,417.0,2405,842,4.33,Outstanding,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/15237/34306/,9.24,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/9629/32941/,9.8,3.68,8.0,Rotating,Short's Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/32941.jpg,"Michigan, United States",Short's Cup A Joe Coffee Creme Stout,2533.0,764,313,4.08,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/9629/32941/,12.01,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/590/28267/,2.6,3.97,6.2,Winter,New Glarus Brewing Company,3.96,https://cdn.beeradvocate.com/im/beers/28267.jpg,"Wisconsin, United States",Road Slush Stout,9528.0,634,249,3.87,Very Good,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/590/28267/,9.56,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/2681/55412/,2.3,3.92,10.0,Spring,Oskar Blues Grill & Brew,0.0,https://cdn.beeradvocate.com/im/beers/55412.jpg,"Colorado, United States",GUBNA Imperial IPA,12352.0,2965,975,3.83,Very Good,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/2681/55412/,14.1,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/651/55838/,1.6,3.92,6.2,Spring,Ithaca Beer Company,4.3,https://cdn.beeradvocate.com/im/beers/55838.jpg,"New York, United States",Ground Break,10348.0,543,232,3.86,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/651/55838/,12.18,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35/54904/,5.1,3.95,4.9,Rotating,Boston Beer Company (Samuel Adams),3.83,https://cdn.beeradvocate.com/im/beers/54904.jpg,"Massachusetts, United States",Samuel Adams Noble Pils,21059.0,3690,1518,3.76,Very Good,Czech Pilsener,https://www.beeradvocate.com/beer/profile/35/54904/,14.63,2,3,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1471/22381/,3.4,4.29,12.0,Spring,Dark Horse Brewing Company,4.15,https://cdn.beeradvocate.com/im/beers/22381.jpg,"Michigan, United States",Dark Horse Double Crooked Tree IPA,1514.0,2852,929,4.15,Exceptional,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/1471/22381/,10.36,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/16866/51257/,8.8,4.14,19.5,Fall,The Bruery,0.0,https://cdn.beeradvocate.com/im/beers/51257.jpg,"California, United States",Black Tuesday,67.0,3973,711,4.54,World-Class,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/16866/51257/,9.47,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/429/36532/,0.7,4.12,9.8,Rotating,Alaskan Brewing Co.,4.08,https://cdn.beeradvocate.com/im/beers/36532.jpg,"Alaska, United States",Alaskan Baltic Porter (Pilot Series),1909.0,379,223,4.15,Exceptional,Baltic Porter,https://www.beeradvocate.com/beer/profile/429/36532/,11.57,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/385/26972/,4.9,3.88,7.8,Fall,Midnight Sun Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/26972.jpg,"Alaska, United States",TREAT (Imperial Chocolate Pumpkin Porter),2540.0,743,315,4.08,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/385/26972/,11.76,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1170/41206/,17.3,3.45,,Rotating,Upland Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/41206.jpg,"Indiana, United States",Raspberry Lambic,1588.0,516,125,4.17,Exceptional,Lambic - Fruit,https://www.beeradvocate.com/beer/profile/1170/41206/,10.07,2,1,1,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/1170/39066/,5.4,4,6.0,Rotating,Upland Brewing Company,3.99,https://cdn.beeradvocate.com/im/beers/39066.jpg,"Indiana, United States",Blackberry ,1139.0,445,108,4.23,Exceptional,Lambic - Fruit,https://www.beeradvocate.com/beer/profile/1170/39066/,8.27,2,1,1,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/141/40674/,0,4.25,9.24,Year-round,Smuttynose Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/40674.jpg,"New Hampshire, United States",Smuttynose Baltic Porter,826.0,1422,579,4.25,Outstanding,Baltic Porter,https://www.beeradvocate.com/beer/profile/141/40674/,8.71,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1628/18630/,1.7,4.1,8.2,Rotating,Southampton Publick House,0.0,https://cdn.beeradvocate.com/im/beers/18630.jpg,"New York, United States",Southampton Cuvee Des Fleurs,3968.0,261,194,4.03,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/1628/18630/,12.41,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/12959/40828/,1.3,3.85,11.0,Rotating,Captain Lawrence Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/40828.jpg,"New York, United States",Golden Delicious,7646.0,623,217,3.9,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/12959/40828/,14.1,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/13014/44531/,7.3,4.1,5.0,Year-round,Surly Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/44531.jpg,"Minnesota, United States",Hell Lager,13617.0,1165,334,3.82,Very Good,Munich Helles Lager,https://www.beeradvocate.com/beer/profile/13014/44531/,10.99,2,2,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/3818/43687/,7.9,4.22,10.0,Rotating,Southern Tier Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/43687.jpg,"New York, United States",Crème Brûlée Imperial Milk Stout (Blackwater Series),6725.0,4615,1472,3.91,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/3818/43687/,17.39,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/199/7306/,2.3,4,10.0,Rotating,Ballast Point Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/7306.jpg,"California, United States",Tongue Buckler - Imperial Red Ale,6985.0,945,243,3.91,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/199/7306/,11.51,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/2372/53886/,1.8,3.89,7.3,Year-round,Terrapin Beer Company,0.0,https://cdn.beeradvocate.com/im/beers/53886.jpg,"Georgia, United States",Terrapin Hopsecutioner,13347.0,3440,797,3.82,Very Good,American IPA,https://www.beeradvocate.com/beer/profile/2372/53886/,11.52,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/18149/40970/,1.0,4,6.5,Winter,The Lost Abbey,0.0,https://cdn.beeradvocate.com/im/beers/40970.jpg,"California, United States",Carnevale,5096.0,828,327,3.96,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/18149/40970/,8.84,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/4707/45149/,7.4,3.12,5.0,Rotating,Choc Beer Co. / Pete's Place,0.0,https://cdn.beeradvocate.com/im/beers/45149.jpg,"Oklahoma, United States",Kuehner Weisse,35794.0,11,11,3.37,Okay,Hefeweizen,https://www.beeradvocate.com/beer/profile/4707/45149/,14.24,2,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1471/39129/,5.4,3.92,7.0,Rotating,Dark Horse Brewing Company,3.76,https://cdn.beeradvocate.com/im/beers/39129.jpg,"Michigan, United States",Dark Horse Perkulator Coffee Dopplebock,26807.0,1027,444,3.72,Good,Doppelbock,https://www.beeradvocate.com/beer/profile/1471/39129/,14.25,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/2447/14236/,1.1,3.63,5.7,Rotating,Coronado Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/14236.jpg,"California, United States",Mermaid's Red Ale,38736.0,562,155,3.59,Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/2447/14236/,11.98,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/13014/36672/,6.0,4.22,4.0,Spring,Surly Brewing Company,4.0,https://cdn.beeradvocate.com/im/beers/36672.jpg,"Minnesota, United States",Bitter Brewer,4447.0,1088,446,3.98,Very Good,English Bitter,https://www.beeradvocate.com/beer/profile/13014/36672/,11.06,2,2,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/12959/35242/,1.7,4,12.0,Winter,Captain Lawrence Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/35242.jpg,"New York, United States",Nor' Easter Winter Warmer,3058.0,321,216,4.07,Exceptional,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/12959/35242/,12.78,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/18563/46562/,5.0,3.8,6.0,Year-round,Lift Bridge Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Minnesota, United States",Farm Girl Saison,36934.0,393,106,3.62,Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/18563/46562/,14.36,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/14154/34044/,1.1,3.63,5.5,Year-round,Furthermore Beer,0.0,https://cdn.beeradvocate.com/im/beers/34044.jpg,"Wisconsin, United States",Three Feet Deep,32276.0,166,121,3.67,Good,Irish Dry Stout,https://www.beeradvocate.com/beer/profile/14154/34044/,14.17,2,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/3120/32286/,2.5,4.33,7.0,Rotating,Alpine Beer Company,0.0,https://cdn.beeradvocate.com/im/beers/32286.jpg,"California, United States",Nelson,187.0,4130,832,4.44,Outstanding,American IPA,https://www.beeradvocate.com/beer/profile/3120/32286/,8.56,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/220/52077/,1.9,4.15,8.5,Rotating,Lagunitas Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/52077.jpg,"California, United States",A Little Sumpin' Extra! Ale,893.0,2958,602,4.23,Exceptional,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/220/52077/,8.51,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/35/14309/,5.0,3.45,5.8,Rotating,Boston Beer Company (Samuel Adams),3.1,https://cdn.beeradvocate.com/im/beers/14309.jpg,"Massachusetts, United States",Samuel Adams Chocolate Bock,36804.0,3041,1215,3.63,Good,Bock,https://www.beeradvocate.com/beer/profile/35/14309/,16.25,3,1,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/19304/54612/,1.3,3.88,8.1,Winter,Breaker Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/54612.jpg,"Pennsylvania, United States",Belsnickler Ale,21857.0,19,8,3.83,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/19304/54612/,11.23,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/13307/28877/,1.7,4.03,7.5,Year-round,Mikkeller ApS,0.0,https://cdn.beeradvocate.com/im/beers/28877.jpg,Denmark,Beer Geek Breakfast,2100.0,2579,1013,4.1,Exceptional,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/13307/28877/,10.24,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/3120/27604/,2.5,4.45,7.0,Year-round,Alpine Beer Company,4.19,https://cdn.beeradvocate.com/im/beers/27604.jpg,"California, United States",Duet,371.0,4416,888,4.34,Outstanding,American IPA,https://www.beeradvocate.com/beer/profile/3120/27604/,7.83,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/394/36670/,1.8,3.83,7.0,Rotating,Stoudts Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/36670.jpg,"Pennsylvania, United States",Smooth Hoperator,7836.0,472,264,3.9,Very Good,Doppelbock,https://www.beeradvocate.com/beer/profile/394/36670/,10.77,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/158/17060/,0,4.12,10.0,Year-round,Great Divide Brewing Company,4.47,https://cdn.beeradvocate.com/im/beers/17060.jpg,"Colorado, United States",Hercules Double IPA,1798.0,4202,1591,4.12,Exceptional,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/158/17060/,11.41,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/396/27371/,1.2,4,10.0,Year-round,AleSmith Brewing Company,4.28,https://cdn.beeradvocate.com/im/beers/27371.jpg,"California, United States",AleSmith Grand Cru Ale,2965.0,933,391,4.05,Exceptional,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/396/27371/,10.37,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/16866/43889/,1.5,4.1,3.1,Rotating,The Bruery,0.0,https://cdn.beeradvocate.com/im/beers/43889.jpg,"California, United States",Hottenroth Berliner Weisse,3043.0,1597,433,4.04,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/16866/43889/,10.89,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1141/10330/,0.5,4.22,6.5,Rotating,Brasserie Dieu du Ciel!,0.0,https://cdn.beeradvocate.com/im/beers/10330.jpg,"Quebec, Canada",Aphrodisiaque,1129.0,1674,636,4.2,Exceptional,American Stout,https://www.beeradvocate.com/beer/profile/1141/10330/,8.81,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/1853/9366/,0.5,3.87,10.3,Year-round,Sly Fox Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/9366.jpg,"Pennsylvania, United States",Incubus,12342.0,205,118,3.85,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/1853/9366/,11.95,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/96/28536/,2.4,3.3,4.5,Year-round,Magic Hat Brewing Company,3.88,https://cdn.beeradvocate.com/im/beers/28536.jpg,"Vermont, United States",Circus Boy The Hefeweizen!,43562.0,1702,666,3.38,Okay,American Pale Wheat Ale,https://www.beeradvocate.com/beer/profile/96/28536/,17.46,2,1,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/63/195/,1.8,3.83,5.0,Year-round,Deschutes Brewery,4.3,https://cdn.beeradvocate.com/im/beers/195.jpg,"Oregon, United States",Mirror Pond Pale Ale,7195.0,3827,1021,3.9,Very Good,American Pale Ale (APA),https://www.beeradvocate.com/beer/profile/63/195/,11.28,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/345/1005/,1.0,4.1,6.7,Year-round,Victory Brewing Company - Downingtown,4.48,https://cdn.beeradvocate.com/im/beers/1005.jpg,"Pennsylvania, United States",HopDevil India Pale Ale,2596.0,7427,2558,4.06,Exceptional,American IPA,https://www.beeradvocate.com/beer/profile/345/1005/,11.58,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/345/1002/,0.6,3.6,4.8,Year-round,Victory Brewing Company - Downingtown,3.6,https://cdn.beeradvocate.com/im/beers/1002.jpg,"Pennsylvania, United States",Victory Helles Lager,39307.0,897,370,3.58,Good,Munich Helles Lager,https://www.beeradvocate.com/beer/profile/345/1002/,13.41,2,2,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/450/1510/,5.9,3.75,6.5,Summer,Yards Brewing Co.,3.63,https://cdn.beeradvocate.com/im/beers/1510.jpg,"Pennsylvania, United States",Yards Saison,40509.0,495,208,3.54,Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/450/1510/,12.71,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/450/1481/,4.0,3.92,7.0,Year-round,Yards Brewing Co.,3.87,https://cdn.beeradvocate.com/im/beers/1481.jpg,"Pennsylvania, United States",India Pale Ale,19852.0,991,342,3.77,Very Good,English India Pale Ale (IPA),https://www.beeradvocate.com/beer/profile/450/1481/,11.41,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/45/147/,5.5,3.83,6.9,Year-round,Brooklyn Brewery,3.77,https://cdn.beeradvocate.com/im/beers/147.jpg,"New York, United States",Brooklyn East India Pale Ale,36784.0,2490,987,3.63,Good,English India Pale Ale (IPA),https://www.beeradvocate.com/beer/profile/45/147/,12.4,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/287/32695/,3.6,3.5,5.5,Fall,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/beers/32695.jpg,"Michigan, United States",Bell's Octoberfest Beer,36649.0,1091,506,3.63,Good,Märzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/287/32695/,12.12,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/287/33245/,4.7,3.8,5.0,Year-round,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/beers/33245.jpg,"Michigan, United States",Bell's Lager Of The Lakes,36652.0,1112,410,3.63,Good,Czech Pilsener,https://www.beeradvocate.com/beer/profile/287/33245/,12.67,2,3,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
