beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/28383/89022/,0,4,8.1,Rotating,Tired Hands Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/89022.jpg,"Pennsylvania, United States","Whatever, Nevermind",5702.0,124,19,4.0,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/28383/89022/,7.25,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/216/673/,4.7,4.09,6.0,Year-round,Brouwerij Rodenbach N.V.,4.61,https://cdn.beeradvocate.com/im/beers/673.jpg,Belgium,Rodenbach Grand Cru,569.0,4092,1164,4.29,Outstanding,Flanders Red Ale,https://www.beeradvocate.com/beer/profile/216/673/,11.19,2,0,2,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/9020/51483/,8.0,3.79,9.0,Rotating,Yazoo Brewing Company,4.5,https://cdn.beeradvocate.com/im/beers/51483.jpg,"Tennessee, United States",Sue,1997.0,839,244,4.12,Exceptional,Baltic Porter,https://www.beeradvocate.com/beer/profile/9020/51483/,10.44,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1199/47658/,0.9,4.63,11.7,Rotating,Founders Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/47658.jpg,"Michigan, United States",CBS (Canadian Breakfast Stout),12.0,5182,1201,4.67,World-Class,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/1199/47658/,8.35,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/42/302661/,1.9,4.13,7.7,Limited(brewedonce),Brewery Ommegang,0.0,https://cdn.beeradvocate.com/im/beers/302661.jpg,"New York, United States",Ginnepin,8039.0,20,8,4.21,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/42/302661/,5.46,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/42/65735/,1.4,4.09,9.5,Rotating,Brewery Ommegang,0.0,https://cdn.beeradvocate.com/im/beers/65735.jpg,"New York, United States",Bourbon Barrel-Aged Ommegang Abbey Ale,6782.0,31,15,4.15,Exceptional,Dubbel,https://www.beeradvocate.com/beer/profile/42/65735/,11.08,3,0,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/2210/303044/,5.1,3.94,8.2,Rotating,Firestone Walker Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/303044.jpg,"California, United States",Leo V Ursus: Inferos,2395.0,182,62,4.15,Exceptional,Rye Beer,https://www.beeradvocate.com/beer/profile/2210/303044/,5.78,2,1,2,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/1337/103603/,18.0,3.99,4.95,Year-round,Pizza Port Solana Beach,0.0,https://cdn.beeradvocate.com/im/beers/103603.jpg,"California, United States",Chronic Ale,43157.0,272,34,3.38,Okay,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/1337/103603/,12.43,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/18990/195085/,0.3,3.83,9.3,Year-round,Joseph James Brewing Inc.,0.0,https://cdn.beeradvocate.com/im/beers/195085.jpg,"Nevada, United States",I'm Out Imperial Stout,19038.0,33,11,3.84,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/18990/195085/,6.77,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/700/84045/,0.5,4.06,8.2,Year-round,Elysian Brewing Company,3.37,https://cdn.beeradvocate.com/im/beers/84045.jpg,"Washington, United States",Space Dust IPA,2373.0,2400,426,4.08,Exceptional,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/700/84045/,9.31,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/30654/174415/,2.1,4.28,8.5,Rotating,Trillium Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/174415.jpg,"Massachusetts, United States",Galaxy Dry Hopped Sunshower,2820.0,90,14,4.19,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/30654/174415/,7.64,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30654/154542/,1.3,4.46,6.6,Rotating,Trillium Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/154542.jpg,"Massachusetts, United States",Mosaic Dry Hopped Fort Point,103.0,1147,135,4.52,World-Class,American Pale Ale (APA),https://www.beeradvocate.com/beer/profile/30654/154542/,5.75,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/30654/305850/,5.9,4,7.5,Limited(brewedonce),Trillium Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/305850.jpg,"Massachusetts, United States",Pot & Kettle Oatmeal Porter W/ Vanilla Beans,2472.0,80,14,4.24,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/30654/305850/,6.84,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28743/125646/,5.7,4.32,8.2,Rotating,Tree House Brewing Company,4.31,https://cdn.beeradvocate.com/im/beers/125646.jpg,"Massachusetts, United States",Haze,46.0,2340,315,4.58,World-Class,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/28743/125646/,6.11,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/28743/86237/,3.9,4.48,6.8,Rotating,Tree House Brewing Company,4.35,https://cdn.beeradvocate.com/im/beers/86237.jpg,"Massachusetts, United States",Julius,13.0,3970,625,4.66,World-Class,American IPA,https://www.beeradvocate.com/beer/profile/28743/86237/,6.44,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/41018/303301/,2.2,4.07,7.0,Limited(brewedonce),The Veil Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Single Origin Coffee Hornswoggler,12499.0,13,0,4.16,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/41018/303301/,4.81,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/34426/277475/,6.2,3.65,5.0,Rotating,Jailbreak Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/277475.jpg,"Maryland, United States",Czech The Technique,22083.0,10,3,3.89,Very Good,Czech Pilsener,https://www.beeradvocate.com/beer/profile/34426/277475/,8.23,2,3,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/40090/191264/,1.3,3.94,5.5,Fall,Ocelot Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Witching Hour,20887.0,13,2,3.89,Very Good,Märzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/40090/191264/,4.63,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/30/135078/,4.3,3.96,15.0,Fall,Avery Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/135078.jpg,"Colorado, United States",Pump[KY]n,1728.0,951,153,4.14,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30/135078/,10.63,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/132/199575/,2.5,3.85,6.5,Fall,Rogue Ales,0.0,https://cdn.beeradvocate.com/im/beers/199575.jpg,"Oregon, United States",Promise Gone Aw Rye,12083.0,38,13,3.95,Very Good,Rye Beer,https://www.beeradvocate.com/beer/profile/132/199575/,6.33,2,1,2,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/3818/144099/,2.5,4.15,9.6,Rotating,Southern Tier Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/144099.jpg,"New York, United States",Rum Barrel Aged Pumking,3210.0,457,86,4.05,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/3818/144099/,11.36,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/17981/47020/,6.6,3.98,8.5,Fall,Cigar City Brewing,0.0,https://cdn.beeradvocate.com/im/beers/47020.jpg,"Florida, United States",Good Gourd Imperial Pumpkin Ale,772.0,1427,229,4.26,Outstanding,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/17981/47020/,11.03,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/2210/209060/,2.7,4,5.5,Rotating,Firestone Walker Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"California, United States",Nitro Merlin,3005.0,167,22,4.11,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/2210/209060/,7.79,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/37192/263722/,0.3,3.89,5.0,Rotating,Kent Falls Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Connecticut, United States",The Hollow,19224.0,20,4,3.88,Very Good,German Pilsener,https://www.beeradvocate.com/beer/profile/37192/263722/,6.44,2,2,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/30356/102340/,3.8,4.35,14.0,Rotating,Prairie Artisan Ales,0.0,https://cdn.beeradvocate.com/im/beers/102340.jpg,"Oklahoma, United States",Pirate Bomb!,90.0,2131,243,4.52,World-Class,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/30356/102340/,7.3,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/42560/301627/,2.3,4.23,5.5,Rotating,Aslin Beer Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Hazy Orange Tears With Passion Fruit,11180.0,10,1,4.33,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/42560/301627/,9.24,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30/80197/,3.8,4.25,14.9,Rotating,Avery Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/80197.jpg,"Colorado, United States",Uncle Jacob's Stout,214.0,2820,445,4.42,Outstanding,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/30/80197/,8.37,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/42560/302931/,1.0,3.93,3.5,Rotating,Aslin Beer Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Berliner With Peach And Apricot,20883.0,13,2,3.89,Very Good,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/42560/302931/,6.43,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30/56199/,21.3,3.5,16.0,Rotating,Avery Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/56199.jpg,"Colorado, United States",Tweak,178.0,2455,345,4.45,Outstanding,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/30/56199/,7.42,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/39876/208386/,4.5,3.75,8.5,Rotating,Pale Fire Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Loop & Lil,30954.0,11,1,3.59,Good,Tripel,https://www.beeradvocate.com/beer/profile/39876/208386/,8.36,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/63/289917/,3.7,4.24,12.2,Limited(brewedonce),Deschutes Brewery,0.0,https://cdn.beeradvocate.com/im/beers/289917.jpg,"Oregon, United States",Black Butte XXIX,3452.0,148,44,4.09,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/63/289917/,9.29,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/33521/118980/,5.7,4.25,4.6,Rotating,Right Proper Brewing Company - Shaw Brewpub,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"District of Columbia, United States",Songlines,9063.0,39,6,4.02,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/33521/118980/,8.21,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/12959/40828/,9.7,3.52,11.0,Rotating,Captain Lawrence Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/40828.jpg,"New York, United States",Golden Delicious,7646.0,623,217,3.9,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/12959/40828/,14.1,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/216/217800/,4.7,4.22,5.6,Rotating,Brouwerij Rodenbach N.V.,4.84,https://cdn.beeradvocate.com/im/beers/217800.jpg,Belgium,Rodenbach Alexander ,240.0,723,199,4.43,Outstanding,Flanders Red Ale,https://www.beeradvocate.com/beer/profile/216/217800/,6.77,2,0,2,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/42560/297330/,2.6,3.99,4.5,Rotating,Aslin Beer Company,0.0,https://cdn.beeradvocate.com/im/beers/297330.jpg,"Virginia, United States",Never A Bride,20881.0,13,1,3.89,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/42560/297330/,6.94,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/140/292433/,2.0,3.88,6.1,Limited(brewedonce),Sierra Nevada Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/292433.jpg,"California, United States",Sierra Nevada Oktoberfest - Brauhaus Miltenberger Collaboration,5261.0,550,207,3.96,Very Good,MÃ¤rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/140/292433/,8.84,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/222/45379/,3.6,4.04,6.8,Year-round,Brouwerij Duvel Moortgat NV,0.0,https://cdn.beeradvocate.com/im/beers/45379.jpg,Belgium,Duvel Single,7895.0,435,167,3.9,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/222/45379/,9.74,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/24903/275020/,6.6,4.35,6.5,Limited(brewedonce),Anchorage Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/275020.jpg,"Alaska, United States",The Nectar,11742.0,19,4,4.08,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/24903/275020/,9.07,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/18149/34415/,2.0,4,10.5,Year-round,The Lost Abbey,0.0,https://cdn.beeradvocate.com/im/beers/34415.jpg,"California, United States",Judgment Day,6477.0,1136,430,3.92,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/18149/34415/,11.99,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/825/90903/,4.8,4.11,6.0,Rotating,Brasserie de Blaugies,0.0,https://cdn.beeradvocate.com/im/beers/90903.jpg,Belgium,Brasserie De Blaugies / Hill Farmstead La Vermontoise,6633.0,781,128,3.92,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/825/90903/,10.46,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/23205/96755/,6.4,4.35,6.0,Rotating,Grassroots Brewing,0.0,https://cdn.beeradvocate.com/im/beers/96755.jpg,"Vermont, United States",Grassroots Arctic Saison,2389.0,813,111,4.09,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/23205/96755/,8.31,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31896/95428/,3.7,4.21,6.0,Year-round,Blackberry Farm Brewery,4.21,https://cdn.beeradvocate.com/im/beers/95428.jpg,"Tennessee, United States",Classic Saison,3313.0,283,72,4.06,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/31896/95428/,8.62,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/28178/155168/,0.7,4.25,6.0,Rotating,Pipeworks Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/155168.jpg,"Illinois, United States",Lizard King,675.0,1304,274,4.28,Outstanding,American Pale Ale (APA),https://www.beeradvocate.com/beer/profile/28178/155168/,7.01,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/72/106399/,7.2,3.75,9.5,Rotating,Weisses BrÃ¤uhaus G. Schneider & Sohn GmbH,0.0,https://cdn.beeradvocate.com/im/beers/106399.jpg,Germany,Schneider Weisse Tap X Aventinus CuvÃ©e Barrique,3806.0,245,72,4.04,Exceptional,Weizenbock,https://www.beeradvocate.com/beer/profile/72/106399/,11.88,2,0,2,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/805/97415/,8.7,4.24,6.4,Year-round,Brasserie Du Bocq,0.0,https://cdn.beeradvocate.com/im/beers/97415.jpg,Belgium,Saison 1858,9837.0,128,42,3.9,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/805/97415/,10.77,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/268/47909/,4.8,4.15,9.0,Year-round,Huisbrouwerij De Halve Maan,3.97,https://cdn.beeradvocate.com/im/beers/47909.jpg,Belgium,Straffe Hendrik Bruges Tripel Bier 9Â°,5275.0,536,157,3.96,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/268/47909/,11.87,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/32952/184896/,2.1,4.11,10.3,Rotating,Three Notch'd Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Virginia, United States",Bourbon Barrel Biggie S'Mores,3618.0,59,14,4.2,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/32952/184896/,8.81,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/29656/119824/,0.2,4.13,9.1,Rotating,Lakewood Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/119824.jpg,"Texas, United States",Lakewood Molé Temptress,2546.0,174,20,4.14,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/29656/119824/,8.45,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
